cust_id,cust_name,cust_address,cust_state,cust_zip,cust_email,cust_phone
5983291,Customer_5983291_Name,5983291 Main St.,AK,83947,Customer_5983291_Email@Customer_5983291_Name.com,314-631-9298
2361280,Customer_2361280_Name,2361280 Main St.,AK,18923,Customer_2361280_Email@Customer_2361280_Name.com,763-603-6762
2463707,Customer_2463707_Name,2463707 Main St.,AK,97771,Customer_2463707_Email@Customer_2463707_Name.com,619-525-7613
2139299,Customer_2139299_Name,2139299 Main St.,AK,64235,Customer_2139299_Email@Customer_2139299_Name.com,227-945-9166
4243927,Customer_4243927_Name,4243927 Main St.,AK,83948,Customer_4243927_Email@Customer_4243927_Name.com,811-400-2574
154655,Customer_154655_Name,154655 Main St.,AK,36588,Customer_154655_Email@Customer_154655_Name.com,605-729-2962
4987796,Customer_4987796_Name,4987796 Main St.,AK,84205,Customer_4987796_Email@Customer_4987796_Name.com,268-518-2445
5996792,Customer_5996792_Name,5996792 Main St.,AK,67566,Customer_5996792_Email@Customer_5996792_Name.com,151-315-2227
2833921,Customer_2833921_Name,2833921 Main St.,AK,73710,Customer_2833921_Email@Customer_2833921_Name.com,788-356-7806
7086029,Customer_7086029_Name,7086029 Main St.,AK,14318,Customer_7086029_Email@Customer_7086029_Name.com,114-794-7242
492823,Customer_492823_Name,492823 Main St.,AK,95470,Customer_492823_Email@Customer_492823_Name.com,436-109-9504
4147240,Customer_4147240_Name,4147240 Main St.,AK,83695,Customer_4147240_Email@Customer_4147240_Name.com,533-819-2464
3028837,Customer_3028837_Name,3028837 Main St.,AK,46575,Customer_3028837_Email@Customer_3028837_Name.com,555-706-5030
917976,Customer_917976_Name,917976 Main St.,AK,46575,Customer_917976_Email@Customer_917976_Name.com,834-749-6322
569892,Customer_569892_Name,569892 Main St.,AK,62703,Customer_569892_Email@Customer_569892_Name.com,996-524-9450
3936427,Customer_3936427_Name,3936427 Main St.,AK,64495,Customer_3936427_Email@Customer_3936427_Name.com,710-871-9138
2891398,Customer_2891398_Name,2891398 Main St.,AK,70384,Customer_2891398_Email@Customer_2891398_Name.com,240-408-745
1974994,Customer_1974994_Name,1974994 Main St.,AK,44272,Customer_1974994_Email@Customer_1974994_Name.com,781-428-6068
3617385,Customer_3617385_Name,3617385 Main St.,AK,15601,Customer_3617385_Email@Customer_3617385_Name.com,871-221-669
4597242,Customer_4597242_Name,4597242 Main St.,AK,44529,Customer_4597242_Email@Customer_4597242_Name.com,377-156-8062
6647086,Customer_6647086_Name,6647086 Main St.,AK,242,Customer_6647086_Email@Customer_6647086_Name.com,733-563-7329
131221,Customer_131221_Name,131221 Main St.,AK,75250,Customer_131221_Email@Customer_131221_Name.com,377-187-1831
8512,Customer_8512_Name,8512 Main St.,AK,12530,Customer_8512_Email@Customer_8512_Name.com,859-203-6713
4182362,Customer_4182362_Name,4182362 Main St.,AK,39154,Customer_4182362_Email@Customer_4182362_Name.com,965-631-2650
512640,Customer_512640_Name,512640 Main St.,AK,67316,Customer_512640_Email@Customer_512640_Name.com,933-475-2155
483833,Customer_483833_Name,483833 Main St.,AK,98036,Customer_483833_Email@Customer_483833_Name.com,310-964-2113
6548288,Customer_6548288_Name,6548288 Main St.,AK,49652,Customer_6548288_Email@Customer_6548288_Name.com,200-647-2949
3175225,Customer_3175225_Name,3175225 Main St.,AK,21749,Customer_3175225_Email@Customer_3175225_Name.com,616-442-6141
2332111,Customer_2332111_Name,2332111 Main St.,AK,27637,Customer_2332111_Email@Customer_2332111_Name.com,986-239-2704
2077320,Customer_2077320_Name,2077320 Main St.,AK,29429,Customer_2077320_Email@Customer_2077320_Name.com,634-972-6838
304858,Customer_304858_Name,304858 Main St.,AK,66806,Customer_304858_Email@Customer_304858_Name.com,361-766-4170
1263335,Customer_1263335_Name,1263335 Main St.,AK,37110,Customer_1263335_Email@Customer_1263335_Name.com,814-617-6777
6133950,Customer_6133950_Name,6133950 Main St.,AK,54518,Customer_6133950_Email@Customer_6133950_Name.com,512-554-6776
1174007,Customer_1174007_Name,1174007 Main St.,AK,56054,Customer_1174007_Email@Customer_1174007_Name.com,774-582-4402
5597410,Customer_5597410_Name,5597410 Main St.,AK,58614,Customer_5597410_Email@Customer_5597410_Name.com,368-673-6016
5971616,Customer_5971616_Name,5971616 Main St.,AK,12535,Customer_5971616_Email@Customer_5971616_Name.com,686-678-6733
5987137,Customer_5987137_Name,5987137 Main St.,AK,17655,Customer_5987137_Email@Customer_5987137_Name.com,935-561-483
1119207,Customer_1119207_Name,1119207 Main St.,AK,23031,Customer_1119207_Email@Customer_1119207_Name.com,499-326-3673
1593294,Customer_1593294_Name,1593294 Main St.,AK,6136,Customer_1593294_Email@Customer_1593294_Name.com,457-104-9142
165712,Customer_165712_Name,165712 Main St.,AK,85496,Customer_165712_Email@Customer_165712_Name.com,970-279-3206
469301,Customer_469301_Name,469301 Main St.,AK,39416,Customer_469301_Email@Customer_469301_Name.com,259-754-2067
2334234,Customer_2334234_Name,2334234 Main St.,AK,40696,Customer_2334234_Email@Customer_2334234_Name.com,848-132-6432
2102045,Customer_2102045_Name,2102045 Main St.,AK,9209,Customer_2102045_Email@Customer_2102045_Name.com,463-127-5564
151443,Customer_151443_Name,151443 Main St.,AK,10745,Customer_151443_Email@Customer_151443_Name.com,935-385-4353
5247817,Customer_5247817_Name,5247817 Main St.,AK,19705,Customer_5247817_Email@Customer_5247817_Name.com,421-898-29
5280273,Customer_5280273_Name,5280273 Main St.,AK,25593,Customer_5280273_Email@Customer_5280273_Name.com,423-874-5419
4342316,Customer_4342316_Name,4342316 Main St.,AK,33017,Customer_4342316_Email@Customer_4342316_Name.com,802-842-1764
1092053,Customer_1092053_Name,1092053 Main St.,AK,48377,Customer_1092053_Email@Customer_1092053_Name.com,923-816-4111
3907935,Customer_3907935_Name,3907935 Main St.,AK,50169,Customer_3907935_Email@Customer_3907935_Name.com,778-310-2023
2583022,Customer_2583022_Name,2583022 Main St.,AK,5626,Customer_2583022_Email@Customer_2583022_Name.com,891-295-1029
61489,Customer_61489_Name,61489 Main St.,AK,47354,Customer_61489_Email@Customer_61489_Name.com,682-459-6064
2529658,Customer_2529658_Name,2529658 Main St.,AK,60410,Customer_2529658_Email@Customer_2529658_Name.com,565-498-5160
6287740,Customer_6287740_Name,6287740 Main St.,AK,56059,Customer_6287740_Email@Customer_6287740_Name.com,502-322-6502
199289,Customer_199289_Name,199289 Main St.,AK,98044,Customer_199289_Email@Customer_199289_Name.com,715-300-8242
5073465,Customer_5073465_Name,5073465 Main St.,AK,55292,Customer_5073465_Email@Customer_5073465_Name.com,989-716-6185
3953542,Customer_3953542_Name,3953542 Main St.,AK,73469,Customer_3953542_Email@Customer_3953542_Name.com,254-512-9737
2416938,Customer_2416938_Name,2416938 Main St.,AK,97021,Customer_2416938_Email@Customer_2416938_Name.com,560-477-7643
1149935,Customer_1149935_Name,1149935 Main St.,AK,44285,Customer_1149935_Email@Customer_1149935_Name.com,927-959-3137
855207,Customer_855207_Name,855207 Main St.,AK,64765,Customer_855207_Email@Customer_855207_Name.com,226-884-5022
4595334,Customer_4595334_Name,4595334 Main St.,AK,83198,Customer_4595334_Email@Customer_4595334_Name.com,653-212-1618
1333272,Customer_1333272_Name,1333272 Main St.,AK,86782,Customer_1333272_Email@Customer_1333272_Name.com,965-182-7790
7379267,Customer_7379267_Name,7379267 Main St.,AK,62462,Customer_7379267_Email@Customer_7379267_Name.com,282-619-5255
1827932,Customer_1827932_Name,1827932 Main St.,AK,6143,Customer_1827932_Email@Customer_1827932_Name.com,673-603-7691
49507,Customer_49507_Name,49507 Main St.,AK,74239,Customer_49507_Email@Customer_49507_Name.com,892-348-3785
4675793,Customer_4675793_Name,4675793 Main St.,AK,84223,Customer_4675793_Email@Customer_4675793_Name.com,618-346-9337
652958,Customer_652958_Name,652958 Main St.,AK,89855,Customer_652958_Email@Customer_652958_Name.com,602-782-8406
617317,Customer_617317_Name,617317 Main St.,AK,36607,Customer_617317_Email@Customer_617317_Name.com,196-639-7885
3149625,Customer_3149625_Name,3149625 Main St.,AK,39679,Customer_3149625_Email@Customer_3149625_Name.com,792-410-1286
2672891,Customer_2672891_Name,2672891 Main St.,AK,54015,Customer_2672891_Email@Customer_2672891_Name.com,295-228-1872
548136,Customer_548136_Name,548136 Main St.,AK,57343,Customer_548136_Email@Customer_548136_Name.com,603-558-5743
